step,susceptible_status,infected_status,filtermean_virulence,ensemble,mutation_rate,virulence_init,total_infected
20000,0.9181262306974816,0.0818737693025184,0.06669532782002027,815,0.8,1.0,24137.0
237,1.0,0.0,NaN,816,0.8,1.1,13.0
1026,1.0,0.0,NaN,817,0.8,1.2,36.0
383,1.0,0.0,NaN,818,0.8,1.3,25.0
20000,0.9152488471935125,0.08475115280648751,0.07099377923141191,819,0.8,1.4,24455.0
449,1.0,0.0,NaN,820,0.8,1.5,31.0
507,1.0,0.0,NaN,821,0.8,1.6,19.0
20000,0.9206870033324789,0.07931299666752115,0.06360071641758437,822,0.8,1.7,23912.0
20000,0.9181458043936822,0.08185419560631785,0.06562587030306473,823,0.8,1.8,23936.0
537,1.0,0.0,NaN,824,0.8,1.9,25.0
371,1.0,0.0,NaN,825,0.8,2.0,22.0
335,1.0,0.0,NaN,826,0.0,1.0,25.0
1372,1.0,0.0,NaN,827,0.0,1.1,51.0
452,1.0,0.0,NaN,828,0.0,1.2,32.0
643,1.0,0.0,NaN,829,0.0,1.3,35.0
522,1.0,0.0,NaN,830,0.0,1.4,40.0
2266,1.0,0.0,NaN,831,0.0,1.5,122.0
1093,1.0,0.0,NaN,832,0.0,1.6,76.0
723,1.0,0.0,NaN,833,0.0,1.7,35.0
275,1.0,0.0,NaN,834,0.0,1.8,19.0
1273,1.0,0.0,NaN,835,0.0,1.9,54.0
601,1.0,0.0,NaN,836,0.0,2.0,33.0
391,1.0,0.0,NaN,837,0.4,1.0,21.0
348,1.0,0.0,NaN,838,0.4,1.1,31.0
353,1.0,0.0,NaN,839,0.4,1.2,27.0
20000,0.8979877327020338,0.10201226729796621,0.06148528525248312,840,0.4,1.3,25244.0
866,1.0,0.0,NaN,841,0.4,1.4,60.0
325,1.0,0.0,NaN,842,0.4,1.5,24.0
556,1.0,0.0,NaN,843,0.4,1.6,21.0
2185,1.0,0.0,NaN,844,0.4,1.7,117.0
781,1.0,0.0,NaN,845,0.4,1.8,47.0
993,1.0,0.0,NaN,846,0.4,1.9,62.0
409,1.0,0.0,NaN,847,0.4,2.0,24.0
277,1.0,0.0,NaN,848,0.8,1.0,13.0
509,1.0,0.0,NaN,849,0.8,1.1,25.0
341,1.0,0.0,NaN,850,0.8,1.2,22.0
348,1.0,0.0,NaN,851,0.8,1.3,17.0
20000,0.9116013331217268,0.08839866687827329,0.06896484252431118,852,0.8,1.4,24265.0
20000,0.8970422217204786,0.10295777827952134,0.06791160007976008,853,0.8,1.5,25841.0
20000,0.9138657675692762,0.08613423243072385,0.0655389945408006,854,0.8,1.6,24889.0
20000,0.9146242245499847,0.08537577545001525,0.0657002285119541,855,0.8,1.7,24127.0
20000,0.9207391569945022,0.07926084300549786,0.0703055142740641,856,0.8,1.8,23951.0
1425,1.0,0.0,NaN,857,0.8,1.9,33.0
20000,0.9137573811250389,0.08624261887496115,0.06865104257439317,858,0.8,2.0,24383.0
355,1.0,0.0,NaN,859,0.0,1.0,19.0
321,1.0,0.0,NaN,860,0.0,1.1,15.0
1042,1.0,0.0,NaN,861,0.0,1.2,75.0
644,1.0,0.0,NaN,862,0.0,1.3,26.0
790,1.0,0.0,NaN,863,0.0,1.4,22.0
1063,1.0,0.0,NaN,864,0.0,1.5,52.0
335,1.0,0.0,NaN,865,0.0,1.6,27.0
554,1.0,0.0,NaN,866,0.0,1.7,36.0
827,1.0,0.0,NaN,867,0.0,1.8,42.0
1140,1.0,0.0,NaN,868,0.0,1.9,90.0
151,1.0,0.0,NaN,869,0.0,2.0,11.0
20000,0.9076029567053854,0.09239704329461457,0.061210748522265684,870,0.4,1.0,24532.0
270,1.0,0.0,NaN,871,0.4,1.1,20.0
378,1.0,0.0,NaN,872,0.4,1.2,24.0
20000,0.9085761778608903,0.09142382213910966,0.05793867675530363,873,0.4,1.3,24757.0
945,1.0,0.0,NaN,874,0.4,1.4,42.0
779,1.0,0.0,NaN,875,0.4,1.5,49.0
443,1.0,0.0,NaN,876,0.4,1.6,21.0
415,1.0,0.0,NaN,877,0.4,1.7,18.0
20000,0.9046767320742806,0.0953232679257194,0.06036003141623833,878,0.4,1.8,24780.0
338,1.0,0.0,NaN,879,0.4,1.9,23.0
495,1.0,0.0,NaN,880,0.4,2.0,17.0
1389,1.0,0.0,NaN,881,0.8,1.0,60.0
784,1.0,0.0,NaN,882,0.8,1.1,37.0
812,1.0,0.0,NaN,883,0.8,1.2,37.0
757,1.0,0.0,NaN,884,0.8,1.3,40.0
20000,0.8994398066783831,0.10056019332161688,0.06385003938137773,885,0.8,1.4,25489.0
807,1.0,0.0,NaN,886,0.8,1.5,32.0
524,1.0,0.0,NaN,887,0.8,1.6,20.0
1416,1.0,0.0,NaN,888,0.8,1.7,22.0
1835,1.0,0.0,NaN,889,0.8,1.8,36.0
329,1.0,0.0,NaN,890,0.8,1.9,34.0
530,1.0,0.0,NaN,891,0.8,2.0,27.0
378,1.0,0.0,NaN,892,0.0,1.0,25.0
451,1.0,0.0,NaN,893,0.0,1.1,57.0
1377,1.0,0.0,NaN,894,0.0,1.2,50.0
529,1.0,0.0,NaN,895,0.0,1.3,27.0
1015,1.0,0.0,NaN,896,0.0,1.4,65.0
1631,1.0,0.0,NaN,897,0.0,1.5,117.0
575,1.0,0.0,NaN,898,0.0,1.6,50.0
381,1.0,0.0,NaN,899,0.0,1.7,18.0
744,1.0,0.0,NaN,900,0.0,1.8,72.0
325,1.0,0.0,NaN,901,0.0,1.9,25.0
610,1.0,0.0,NaN,902,0.0,2.0,35.0
624,1.0,0.0,NaN,903,0.4,1.0,28.0
937,1.0,0.0,NaN,904,0.4,1.1,38.0
318,1.0,0.0,NaN,905,0.4,1.2,29.0
1369,1.0,0.0,NaN,906,0.4,1.3,53.0
2649,1.0,0.0,NaN,907,0.4,1.4,85.0
20000,0.898109243697479,0.10189075630252101,0.060725817757925106,908,0.4,1.5,24851.0
413,1.0,0.0,NaN,909,0.4,1.6,31.0
281,1.0,0.0,NaN,910,0.4,1.7,19.0
518,1.0,0.0,NaN,911,0.4,1.8,53.0
265,1.0,0.0,NaN,912,0.4,1.9,15.0
2137,1.0,0.0,NaN,913,0.4,2.0,73.0
1337,1.0,0.0,NaN,914,0.8,1.0,42.0
515,1.0,0.0,NaN,915,0.8,1.1,31.0
20000,0.9184254959898691,0.08157450401013086,0.06717956982276893,916,0.8,1.2,24605.0
363,1.0,0.0,NaN,917,0.8,1.3,17.0
337,1.0,0.0,NaN,918,0.8,1.4,13.0
20000,0.9138156176547402,0.08618438234525985,0.06582681306672655,919,0.8,1.5,24302.0
20000,0.9115592668452287,0.08844073315477129,0.06782618251303456,920,0.8,1.6,24804.0
677,1.0,0.0,NaN,921,0.8,1.7,22.0
320,1.0,0.0,NaN,922,0.8,1.8,17.0
427,1.0,0.0,NaN,923,0.8,1.9,23.0
20000,0.8880472829517415,0.11195271704825845,0.06447635110438228,924,0.8,2.0,26379.0
478,1.0,0.0,NaN,925,0.0,1.0,24.0
711,1.0,0.0,NaN,926,0.0,1.1,35.0
454,1.0,0.0,NaN,927,0.0,1.2,29.0
574,1.0,0.0,NaN,928,0.0,1.3,30.0
1362,1.0,0.0,NaN,929,0.0,1.4,63.0
774,1.0,0.0,NaN,930,0.0,1.5,23.0
1433,1.0,0.0,NaN,931,0.0,1.6,92.0
499,1.0,0.0,NaN,932,0.0,1.7,27.0
149,1.0,0.0,NaN,933,0.0,1.8,15.0
352,1.0,0.0,NaN,934,0.0,1.9,20.0
847,1.0,0.0,NaN,935,0.0,2.0,48.0
1204,1.0,0.0,NaN,936,0.4,1.0,40.0
2346,1.0,0.0,NaN,937,0.4,1.1,128.0
440,1.0,0.0,NaN,938,0.4,1.2,15.0
20000,0.8960593946316391,0.10394060536836093,0.05992977760230339,939,0.4,1.3,24842.0
1067,1.0,0.0,NaN,940,0.4,1.4,59.0
1113,1.0,0.0,NaN,941,0.4,1.5,48.0
378,1.0,0.0,NaN,942,0.4,1.6,18.0
325,1.0,0.0,NaN,943,0.4,1.7,23.0
440,1.0,0.0,NaN,944,0.4,1.8,28.0
889,1.0,0.0,NaN,945,0.4,1.9,36.0
276,1.0,0.0,NaN,946,0.4,2.0,18.0
20000,0.9184962881061444,0.08150371189385563,0.06977055570774586,947,0.8,1.0,24616.0
285,1.0,0.0,NaN,948,0.8,1.1,17.0
20000,0.9193499545775714,0.08065004542242858,0.07108694682243615,949,0.8,1.2,23973.0
347,1.0,0.0,NaN,950,0.8,1.3,18.0
299,1.0,0.0,NaN,951,0.8,1.4,18.0
403,1.0,0.0,NaN,952,0.8,1.5,21.0
667,1.0,0.0,NaN,953,0.8,1.6,50.0
20000,0.9182463253928028,0.08175367460719717,0.06802095160148283,954,0.8,1.7,23732.0
20000,0.9153441879637263,0.0846558120362737,0.07146151915746676,955,0.8,1.8,24344.0
1660,1.0,0.0,NaN,956,0.8,1.9,67.0
20000,0.906477536270967,0.09352246372903296,0.06533144356412193,957,0.8,2.0,25374.0
173,1.0,0.0,NaN,958,0.0,1.0,15.0
478,1.0,0.0,NaN,959,0.0,1.1,15.0
323,1.0,0.0,NaN,960,0.0,1.2,21.0
441,1.0,0.0,NaN,961,0.0,1.3,42.0
183,1.0,0.0,NaN,962,0.0,1.4,17.0
414,1.0,0.0,NaN,963,0.0,1.5,26.0
891,1.0,0.0,NaN,964,0.0,1.6,53.0
603,1.0,0.0,NaN,965,0.0,1.7,28.0
546,1.0,0.0,NaN,966,0.0,1.8,34.0
398,1.0,0.0,NaN,967,0.0,1.9,19.0
1771,1.0,0.0,NaN,968,0.0,2.0,49.0
661,1.0,0.0,NaN,969,0.4,1.0,33.0
936,1.0,0.0,NaN,970,0.4,1.1,33.0
20000,0.8932723358449947,0.10672766415500538,0.06071049923404547,971,0.4,1.2,25343.0
371,1.0,0.0,NaN,972,0.4,1.3,22.0
1548,1.0,0.0,NaN,973,0.4,1.4,111.0
20000,0.8979132020814334,0.1020867979185666,0.05865728479432927,974,0.4,1.5,24853.0
911,1.0,0.0,NaN,975,0.4,1.6,34.0
442,1.0,0.0,NaN,976,0.4,1.7,21.0
951,1.0,0.0,NaN,977,0.4,1.8,54.0
394,1.0,0.0,NaN,978,0.4,1.9,17.0
186,1.0,0.0,NaN,979,0.4,2.0,10.0
633,1.0,0.0,NaN,980,0.8,1.0,22.0
294,1.0,0.0,NaN,981,0.8,1.1,18.0
20000,0.9176397322123618,0.08236026778763818,0.0679741940228106,982,0.8,1.2,24103.0
20000,0.8698231538505,0.13017684614949998,0.06412816772022559,983,0.8,1.3,26447.0
468,1.0,0.0,NaN,984,0.8,1.4,24.0
20000,0.9161752988047809,0.08382470119521912,0.06374488054036302,985,0.8,1.5,24574.0
767,1.0,0.0,NaN,986,0.8,1.6,30.0
471,1.0,0.0,NaN,987,0.8,1.7,31.0
960,1.0,0.0,NaN,988,0.8,1.8,39.0
20000,0.9134944453219607,0.08650555467803928,0.07206290248068384,989,0.8,1.9,24802.0
20000,0.9310664128813211,0.06893358711867895,0.062256208710934784,990,0.8,2.0,24086.0
317,1.0,0.0,NaN,991,0.0,1.0,24.0
826,1.0,0.0,NaN,992,0.0,1.1,44.0
529,1.0,0.0,NaN,993,0.0,1.2,23.0
622,1.0,0.0,NaN,994,0.0,1.3,44.0
165,1.0,0.0,NaN,995,0.0,1.4,14.0
384,1.0,0.0,NaN,996,0.0,1.5,14.0
638,1.0,0.0,NaN,997,0.0,1.6,48.0
754,1.0,0.0,NaN,998,0.0,1.7,38.0
540,1.0,0.0,NaN,999,0.0,1.8,44.0
416,1.0,0.0,NaN,1000,0.0,1.9,29.0
584,1.0,0.0,NaN,1001,0.0,2.0,37.0
286,1.0,0.0,NaN,1002,0.4,1.0,15.0
321,1.0,0.0,NaN,1003,0.4,1.1,13.0
537,1.0,0.0,NaN,1004,0.4,1.2,21.0
20000,0.9043845203787567,0.09561547962124331,0.05919931303727559,1005,0.4,1.3,24123.0
336,1.0,0.0,NaN,1006,0.4,1.4,18.0
20000,0.9156077557839316,0.08439224421606845,0.062231365186514356,1007,0.4,1.5,23740.0
897,1.0,0.0,NaN,1008,0.4,1.6,38.0
949,1.0,0.0,NaN,1009,0.4,1.7,52.0
242,1.0,0.0,NaN,1010,0.4,1.8,17.0
382,1.0,0.0,NaN,1011,0.4,1.9,13.0
348,1.0,0.0,NaN,1012,0.4,2.0,13.0
354,1.0,0.0,NaN,1013,0.8,1.0,15.0
20000,0.9196350776485059,0.08036492235149403,0.06475536005467047,1014,0.8,1.1,23937.0
20000,0.9144110409757141,0.08558895902428587,0.06808970327939866,1015,0.8,1.2,24530.0
397,1.0,0.0,NaN,1016,0.8,1.3,17.0
20000,0.9281170164804889,0.0718829835195111,0.07185937755963127,1017,0.8,1.4,23284.0
20000,0.90061136350889,0.09938863649110999,0.0683453120448898,1018,0.8,1.5,25677.0
20000,0.9133490689745607,0.08665093102543929,0.06552428858445646,1019,0.8,1.6,24618.0
20000,0.9129881154499151,0.08701188455008489,0.0603742570426801,1020,0.8,1.7,24938.0
215,1.0,0.0,NaN,1021,0.8,1.8,10.0
545,1.0,0.0,NaN,1022,0.8,1.9,28.0
20000,0.9117239965140719,0.08827600348592812,0.06974282221085042,1023,0.8,2.0,24113.0
768,1.0,0.0,NaN,1024,0.0,1.0,43.0
773,1.0,0.0,NaN,1025,0.0,1.1,47.0
258,1.0,0.0,NaN,1026,0.0,1.2,18.0
709,1.0,0.0,NaN,1027,0.0,1.3,36.0
576,1.0,0.0,NaN,1028,0.0,1.4,29.0
955,1.0,0.0,NaN,1029,0.0,1.5,41.0
1212,1.0,0.0,NaN,1030,0.0,1.6,81.0
726,1.0,0.0,NaN,1031,0.0,1.7,56.0
958,1.0,0.0,NaN,1032,0.0,1.8,49.0
1321,1.0,0.0,NaN,1033,0.0,1.9,122.0
1281,1.0,0.0,NaN,1034,0.0,2.0,73.0
20000,0.9138405608932745,0.08615943910672552,0.06173725956412114,1035,0.4,1.0,24943.0
371,1.0,0.0,NaN,1036,0.4,1.1,25.0
20000,0.887899230525983,0.11210076947401708,0.06217196408340658,1037,0.4,1.2,25362.0
802,1.0,0.0,NaN,1038,0.4,1.3,53.0
320,1.0,0.0,NaN,1039,0.4,1.4,28.0
20000,0.9012424678718072,0.09875753212819283,0.06017339702412424,1040,0.4,1.5,25384.0
614,1.0,0.0,NaN,1041,0.4,1.6,27.0
184,1.0,0.0,NaN,1042,0.4,1.7,12.0
466,1.0,0.0,NaN,1043,0.4,1.8,22.0
2112,1.0,0.0,NaN,1044,0.4,1.9,61.0
537,1.0,0.0,NaN,1045,0.4,2.0,33.0
245,1.0,0.0,NaN,1046,0.8,1.0,14.0
475,1.0,0.0,NaN,1047,0.8,1.1,29.0
20000,0.8206291591046582,0.1793708408953418,0.07740217295157391,1048,0.8,1.2,25818.0
1258,1.0,0.0,NaN,1049,0.8,1.3,62.0
1088,1.0,0.0,NaN,1050,0.8,1.4,55.0
20000,0.9094942324755989,0.09050576752440107,0.07280733771399259,1051,0.8,1.5,24550.0
536,1.0,0.0,NaN,1052,0.8,1.6,29.0
754,1.0,0.0,NaN,1053,0.8,1.7,75.0
20000,0.909324483460015,0.09067551653998501,0.07002530978740758,1054,0.8,1.8,25334.0
1023,1.0,0.0,NaN,1055,0.8,1.9,37.0
733,1.0,0.0,NaN,1056,0.8,2.0,45.0
808,1.0,0.0,NaN,1057,0.0,1.0,54.0
974,1.0,0.0,NaN,1058,0.0,1.1,36.0
419,1.0,0.0,NaN,1059,0.0,1.2,20.0
1064,1.0,0.0,NaN,1060,0.0,1.3,79.0
237,1.0,0.0,NaN,1061,0.0,1.4,17.0
855,1.0,0.0,NaN,1062,0.0,1.5,50.0
652,1.0,0.0,NaN,1063,0.0,1.6,30.0
305,1.0,0.0,NaN,1064,0.0,1.7,17.0
789,1.0,0.0,NaN,1065,0.0,1.8,40.0
489,1.0,0.0,NaN,1066,0.0,1.9,28.0
731,1.0,0.0,NaN,1067,0.0,2.0,43.0
20000,0.9074736787511021,0.09252632124889788,0.061269823600541506,1068,0.4,1.0,24339.0
758,1.0,0.0,NaN,1069,0.4,1.1,27.0
2203,1.0,0.0,NaN,1070,0.4,1.2,69.0
687,1.0,0.0,NaN,1071,0.4,1.3,55.0
20000,0.894808032462803,0.10519196753719696,0.06476828528177865,1072,0.4,1.4,24952.0
932,1.0,0.0,NaN,1073,0.4,1.5,44.0
604,1.0,0.0,NaN,1074,0.4,1.6,22.0
648,1.0,0.0,NaN,1075,0.4,1.7,50.0
2201,1.0,0.0,NaN,1076,0.4,1.8,136.0
536,1.0,0.0,NaN,1077,0.4,1.9,37.0
1072,1.0,0.0,NaN,1078,0.4,2.0,51.0
20000,0.9163943778849645,0.08360562211503553,0.07154384682763802,1079,0.8,1.0,24131.0
471,1.0,0.0,NaN,1080,0.8,1.1,18.0
180,1.0,0.0,NaN,1081,0.8,1.2,14.0
20000,0.921689259645464,0.07831074035453597,0.06340277583953839,1082,0.8,1.3,24334.0
144,1.0,0.0,NaN,1083,0.8,1.4,14.0
571,1.0,0.0,NaN,1084,0.8,1.5,36.0
811,1.0,0.0,NaN,1085,0.8,1.6,60.0
1200,1.0,0.0,NaN,1086,0.8,1.7,59.0
1079,1.0,0.0,NaN,1087,0.8,1.8,32.0
20000,0.9225648759685892,0.0774351240314109,0.06962933866975751,1088,0.8,1.9,24556.0
921,1.0,0.0,NaN,1089,0.8,2.0,58.0
464,1.0,0.0,NaN,1090,0.0,1.0,27.0
181,1.0,0.0,NaN,1091,0.0,1.1,18.0
338,1.0,0.0,NaN,1092,0.0,1.2,20.0
751,1.0,0.0,NaN,1093,0.0,1.3,67.0
562,1.0,0.0,NaN,1094,0.0,1.4,33.0
604,1.0,0.0,NaN,1095,0.0,1.5,17.0
349,1.0,0.0,NaN,1096,0.0,1.6,25.0
636,1.0,0.0,NaN,1097,0.0,1.7,33.0
696,1.0,0.0,NaN,1098,0.0,1.8,18.0
1040,1.0,0.0,NaN,1099,0.0,1.9,59.0
238,1.0,0.0,NaN,1100,0.0,2.0,20.0
20000,0.9055237895399465,0.0944762104600535,0.06260218769330068,1101,0.4,1.0,24572.0
562,1.0,0.0,NaN,1102,0.4,1.1,27.0
20000,0.8861375548186972,0.11386244518130281,0.06688404320964385,1103,0.4,1.2,25231.0
20000,0.9041513399894903,0.09584866001050972,0.06054244648460592,1104,0.4,1.3,25088.0
514,1.0,0.0,NaN,1105,0.4,1.4,24.0
1519,1.0,0.0,NaN,1106,0.4,1.5,59.0
387,1.0,0.0,NaN,1107,0.4,1.6,25.0
319,1.0,0.0,NaN,1108,0.4,1.7,16.0
825,1.0,0.0,NaN,1109,0.4,1.8,40.0
799,1.0,0.0,NaN,1110,0.4,1.9,66.0
431,1.0,0.0,NaN,1111,0.4,2.0,19.0
1263,1.0,0.0,NaN,1112,0.8,1.0,43.0
1406,1.0,0.0,NaN,1113,0.8,1.1,43.0
1525,1.0,0.0,NaN,1114,0.8,1.2,59.0
314,1.0,0.0,NaN,1115,0.8,1.3,14.0
2186,1.0,0.0,NaN,1116,0.8,1.4,77.0
20000,0.9145425700687467,0.08545742993125331,0.06998135753470036,1117,0.8,1.5,24540.0
410,1.0,0.0,NaN,1118,0.8,1.6,30.0
785,1.0,0.0,NaN,1119,0.8,1.7,32.0
342,1.0,0.0,NaN,1120,0.8,1.8,30.0
613,1.0,0.0,NaN,1121,0.8,1.9,24.0
181,1.0,0.0,NaN,1122,0.8,2.0,17.0
856,1.0,0.0,NaN,1123,0.0,1.0,45.0
763,1.0,0.0,NaN,1124,0.0,1.1,24.0
311,1.0,0.0,NaN,1125,0.0,1.2,20.0
596,1.0,0.0,NaN,1126,0.0,1.3,45.0
503,1.0,0.0,NaN,1127,0.0,1.4,40.0
885,1.0,0.0,NaN,1128,0.0,1.5,29.0
305,1.0,0.0,NaN,1129,0.0,1.6,22.0
202,1.0,0.0,NaN,1130,0.0,1.7,16.0
528,1.0,0.0,NaN,1131,0.0,1.8,20.0
265,1.0,0.0,NaN,1132,0.0,1.9,21.0
293,1.0,0.0,NaN,1133,0.0,2.0,20.0
770,1.0,0.0,NaN,1134,0.4,1.0,30.0
714,1.0,0.0,NaN,1135,0.4,1.1,49.0
20000,0.8996536104449774,0.10034638955502265,0.06328897557240344,1136,0.4,1.2,25311.0
555,1.0,0.0,NaN,1137,0.4,1.3,33.0
394,1.0,0.0,NaN,1138,0.4,1.4,17.0
213,1.0,0.0,NaN,1139,0.4,1.5,17.0
470,1.0,0.0,NaN,1140,0.4,1.6,25.0
883,1.0,0.0,NaN,1141,0.4,1.7,42.0
257,1.0,0.0,NaN,1142,0.4,1.8,18.0
403,1.0,0.0,NaN,1143,0.4,1.9,33.0
379,1.0,0.0,NaN,1144,0.4,2.0,16.0
390,1.0,0.0,NaN,1145,0.8,1.0,26.0
20000,0.9152785908147517,0.08472140918524826,0.06674116425703214,1146,0.8,1.1,24644.0
20000,0.9196095466857465,0.0803904533142536,0.06616453396024148,1147,0.8,1.2,24126.0
20000,0.9194548342470666,0.08054516575293334,0.07040576601063213,1148,0.8,1.3,24041.0
20000,0.8968753390474123,0.10312466095258761,0.06476840844216586,1149,0.8,1.4,25571.0
20000,0.9021201033146793,0.09787989668532071,0.06605949956624198,1150,0.8,1.5,25424.0
358,1.0,0.0,NaN,1151,0.8,1.6,19.0
20000,0.9198070705464568,0.08019292945354323,0.06116038843544659,1152,0.8,1.7,24482.0
1055,1.0,0.0,NaN,1153,0.8,1.8,39.0
321,1.0,0.0,NaN,1154,0.8,1.9,19.0
20000,0.9070454301363978,0.09295456986360219,0.06819177377074427,1155,0.8,2.0,25064.0
252,1.0,0.0,NaN,1156,0.0,1.0,12.0
225,1.0,0.0,NaN,1157,0.0,1.1,18.0
1387,1.0,0.0,NaN,1158,0.0,1.2,110.0
618,1.0,0.0,NaN,1159,0.0,1.3,27.0
1346,1.0,0.0,NaN,1160,0.0,1.4,80.0
616,1.0,0.0,NaN,1161,0.0,1.5,23.0
354,1.0,0.0,NaN,1162,0.0,1.6,18.0
818,1.0,0.0,NaN,1163,0.0,1.7,20.0
599,1.0,0.0,NaN,1164,0.0,1.8,38.0
439,1.0,0.0,NaN,1165,0.0,1.9,28.0
503,1.0,0.0,NaN,1166,0.0,2.0,22.0
20000,0.9030599256656993,0.0969400743343007,0.06249295460473506,1167,0.4,1.0,24347.0
569,1.0,0.0,NaN,1168,0.4,1.1,25.0
20000,0.8996031320390432,0.10039686796095677,0.0638977034062721,1169,0.4,1.2,25045.0
20000,0.9090812420246703,0.09091875797532965,0.06008438090872055,1170,0.4,1.3,25045.0
386,1.0,0.0,NaN,1171,0.4,1.4,17.0
930,1.0,0.0,NaN,1172,0.4,1.5,32.0
1638,1.0,0.0,NaN,1173,0.4,1.6,112.0
1182,1.0,0.0,NaN,1174,0.4,1.7,59.0
893,1.0,0.0,NaN,1175,0.4,1.8,35.0
20000,0.8952526476632067,0.1047473523367933,0.06219529488318179,1176,0.4,1.9,25136.0
612,1.0,0.0,NaN,1177,0.4,2.0,31.0
376,1.0,0.0,NaN,1178,0.8,1.0,15.0
20000,0.8966973886328725,0.1033026113671275,0.06765924848329899,1179,0.8,1.1,25572.0
20000,0.9193539846438973,0.08064601535610273,0.0608667495896073,1180,0.8,1.2,24878.0
20000,0.9095564031558597,0.09044359684414023,0.06577851372360076,1181,0.8,1.3,24472.0
520,1.0,0.0,NaN,1182,0.8,1.4,20.0
624,1.0,0.0,NaN,1183,0.8,1.5,21.0
722,1.0,0.0,NaN,1184,0.8,1.6,33.0
353,1.0,0.0,NaN,1185,0.8,1.7,22.0
1257,1.0,0.0,NaN,1186,0.8,1.8,58.0
863,1.0,0.0,NaN,1187,0.8,1.9,52.0
674,1.0,0.0,NaN,1188,0.8,2.0,24.0
316,1.0,0.0,NaN,1189,0.0,1.0,19.0
121,1.0,0.0,NaN,1190,0.0,1.1,11.0
1684,1.0,0.0,NaN,1191,0.0,1.2,129.0
533,1.0,0.0,NaN,1192,0.0,1.3,30.0
447,1.0,0.0,NaN,1193,0.0,1.4,21.0
314,1.0,0.0,NaN,1194,0.0,1.5,19.0
449,1.0,0.0,NaN,1195,0.0,1.6,24.0
653,1.0,0.0,NaN,1196,0.0,1.7,41.0
526,1.0,0.0,NaN,1197,0.0,1.8,36.0
877,1.0,0.0,NaN,1198,0.0,1.9,62.0
324,1.0,0.0,NaN,1199,0.0,2.0,23.0
447,1.0,0.0,NaN,1200,0.4,1.0,20.0
924,1.0,0.0,NaN,1201,0.4,1.1,42.0
392,1.0,0.0,NaN,1202,0.4,1.2,42.0
20000,0.8998128842555466,0.10018711574445335,0.06518301343119988,1203,0.4,1.3,24978.0
20000,0.8865990111891752,0.11340098881082487,0.061899773745274174,1204,0.4,1.4,25276.0
274,1.0,0.0,NaN,1205,0.4,1.5,11.0
1207,1.0,0.0,NaN,1206,0.4,1.6,59.0
290,1.0,0.0,NaN,1207,0.4,1.7,19.0
828,1.0,0.0,NaN,1208,0.4,1.8,27.0
20000,0.8967931587386424,0.10320684126135757,0.060444198499275376,1209,0.4,1.9,25007.0
20000,0.8960638964293172,0.10393610357068281,0.0645100912885622,1210,0.4,2.0,24590.0
429,1.0,0.0,NaN,1211,0.8,1.0,21.0
1070,1.0,0.0,NaN,1212,0.8,1.1,23.0
20000,0.9155327890720879,0.08446721092791207,0.06504584958638712,1213,0.8,1.2,24344.0
685,1.0,0.0,NaN,1214,0.8,1.3,31.0
1514,1.0,0.0,NaN,1215,0.8,1.4,107.0
20000,0.9202472952086553,0.07975270479134466,0.06980353775709136,1216,0.8,1.5,23775.0
122,1.0,0.0,NaN,1217,0.8,1.6,12.0
1778,1.0,0.0,NaN,1218,0.8,1.7,89.0
20000,0.9194822746647261,0.08051772533527393,0.06961111420013676,1219,0.8,1.8,24277.0
197,1.0,0.0,NaN,1220,0.8,1.9,13.0
309,1.0,0.0,NaN,1221,0.8,2.0,22.0
839,1.0,0.0,NaN,1222,0.0,1.0,27.0
726,1.0,0.0,NaN,1223,0.0,1.1,23.0
329,1.0,0.0,NaN,1224,0.0,1.2,18.0
409,1.0,0.0,NaN,1225,0.0,1.3,17.0
974,1.0,0.0,NaN,1226,0.0,1.4,52.0
414,1.0,0.0,NaN,1227,0.0,1.5,20.0
829,1.0,0.0,NaN,1228,0.0,1.6,49.0
860,1.0,0.0,NaN,1229,0.0,1.7,39.0
835,1.0,0.0,NaN,1230,0.0,1.8,36.0
1117,1.0,0.0,NaN,1231,0.0,1.9,95.0
583,1.0,0.0,NaN,1232,0.0,2.0,28.0
329,1.0,0.0,NaN,1233,0.4,1.0,24.0
1883,1.0,0.0,NaN,1234,0.4,1.1,106.0
640,1.0,0.0,NaN,1235,0.4,1.2,50.0
776,1.0,0.0,NaN,1236,0.4,1.3,34.0
