step,susceptible_status,infected_status,filtermeanvirulence_pathogen,susceptible_status_is_minority,infected_status_is_minority,filtermeanvirulence_pathogen_is_minority,susceptible_status_#84_f=is_minority,infected_status_#84_f=is_minority,filtermeanvirulence_pathogen_#84_f=is_minority,ensemble,mutation_rate,virulence_init,total_infected,total_minority_infected,total_majority_infected
5000,2541,2925,0.09999999999999992,249,292,0.10000000000000003,2292,2633,0.10000000000000002,1,0.0,0.1,7855,772,7083
5000,803,718,0.3000000000000004,62,75,0.30000000000000004,741,643,0.3000000000000002,2,0.0,0.3,9558,960,8598
5000,1506,418,0.5,131,50,0.5,1375,368,0.5,3,0.0,0.5,8936,871,8065
1532,3575,0,0.0,374,0,0.0,3201,0,0.0,4,0.0,0.7,55,2,53
1226,2890,0,0.0,280,0,0.0,2610,0,0.0,5,0.0,0.9,86,6,80
5000,2191,1761,0.11808956842368551,199,179,0.11913220177333671,1992,1582,0.11797159663507138,6,0.8,0.1,8248,840,7408
5000,2458,1806,0.11581896445409018,243,193,0.11905641250363143,2215,1613,0.11543159466266954,7,0.8,0.3,8118,793,7325
5000,5041,1542,0.16521806552038318,500,164,0.1571569905268997,4541,1378,0.16617743874166857,8,0.8,0.5,5376,533,4843
5000,2346,1648,0.12729346511520764,249,173,0.12295204678986031,2097,1475,0.1278026619764179,9,0.8,0.7,7933,790,7143
681,1825,0,0.0,203,0,0.0,1622,0,0.0,10,0.8,0.9,39,3,36
5000,3354,3108,0.09999999999999994,343,286,0.10000000000000007,3011,2822,0.09999999999999995,11,0.0,0.1,7129,681,6448
5000,844,638,0.3000000000000004,79,67,0.3,765,571,0.30000000000000027,12,0.0,0.3,9440,910,8530
5000,1651,615,0.5,173,55,0.5,1478,560,0.5,13,0.0,0.5,8776,843,7933
5000,9885,20,0.7,1037,2,0.7,8848,18,0.7,14,0.0,0.7,676,52,624
541,1478,0,0.0,135,0,0.0,1343,0,0.0,15,0.0,0.9,34,1,33
5000,3138,1773,0.13375907799005232,322,167,0.12850654122646268,2816,1606,0.13430526331976556,16,0.8,0.1,7287,747,6540
5000,2986,1832,0.12610578741749381,266,199,0.138461903155717,2720,1633,0.12460005132936988,17,0.8,0.3,7552,767,6785
5000,7157,1033,0.20742259243733632,713,97,0.21612588263814903,6444,936,0.20652064890156846,18,0.8,0.5,3167,321,2846
5000,7813,899,0.21972154608498523,794,107,0.21109775991052845,7019,792,0.22088662830804948,19,0.8,0.7,2751,301,2450
5000,8586,613,0.19254549648041194,836,64,0.1989493025702224,7750,549,0.1917989689945324,20,0.8,0.9,1870,178,1692
5000,2192,3017,0.09999999999999998,214,274,0.10000000000000002,1978,2743,0.09999999999999994,21,0.0,0.1,8319,785,7534
5000,891,741,0.30000000000000027,78,68,0.3,813,673,0.3000000000000005,22,0.0,0.3,9624,974,8650
5000,1710,711,0.5,172,79,0.5,1538,632,0.5,23,0.0,0.5,8817,884,7933
4984,9476,0,0.0,998,0,0.0,8478,0,0.0,24,0.0,0.7,985,84,901
950,2263,0,0.0,227,0,0.0,2036,0,0.0,25,0.0,0.9,70,3,67
5000,2994,1983,0.12583296554454193,288,203,0.121062147294407,2706,1780,0.12637705324385506,26,0.8,0.1,7559,773,6786
5000,1911,1571,0.11469742329499005,187,150,0.10417060765951298,1724,1421,0.11580862832336555,27,0.8,0.3,8414,841,7573
5000,6021,1228,0.1758410643530461,575,122,0.1586319481471573,5446,1106,0.17773935746074815,28,0.8,0.5,4543,412,4131
5000,10095,216,0.19560475190520218,1028,22,0.17845513396944057,9067,194,0.19754955393915455,29,0.8,0.7,562,63,499
5000,4368,1570,0.15233539781046937,484,137,0.15696752295828043,3884,1433,0.15189254983751047,30,0.8,0.9,6129,624,5505
5000,1993,2957,0.09999999999999998,191,287,0.10000000000000009,1802,2670,0.09999999999999996,31,0.0,0.1,8521,850,7671
5000,961,705,0.30000000000000043,85,69,0.3,876,636,0.3000000000000003,32,0.0,0.3,9605,971,8634
5000,1386,479,0.5,127,46,0.5,1259,433,0.5,33,0.0,0.5,8988,898,8090
2908,6151,0,0.0,617,0,0.0,5534,0,0.0,34,0.0,0.7,88,3,85
535,1448,0,0.0,163,0,0.0,1285,0,0.0,35,0.0,0.9,51,3,48
5000,2989,1931,0.1356149752166079,278,206,0.11703664215099457,2711,1725,0.1378336051363275,36,0.8,0.1,7357,784,6573
5000,2571,1792,0.1212633745424797,259,163,0.11873724718356496,2312,1629,0.12151614235064614,37,0.8,0.3,7968,760,7208
5000,7671,939,0.1809400504301607,762,102,0.16856002694633374,6909,837,0.18244872712711446,38,0.8,0.5,2778,282,2496
5000,10148,38,0.15117678477272428,1070,5,0.23964859730075144,9078,33,0.13777196469272018,39,0.8,0.7,415,41,374
5000,7120,889,0.2282121833683911,733,91,0.21383142864367685,6387,798,0.22985209399489354,40,0.8,0.9,3320,347,2973
5000,1654,2748,0.09999999999999992,169,280,0.10000000000000005,1485,2468,0.10000000000000006,41,0.0,0.1,8679,907,7772
5000,885,694,0.30000000000000027,76,81,0.3000000000000001,809,613,0.3000000000000002,42,0.0,0.3,9514,943,8571
5000,3415,808,0.5,344,76,0.5,3071,732,0.5,43,0.0,0.5,7162,737,6425
2542,5346,0,0.0,548,0,0.0,4798,0,0.0,44,0.0,0.7,332,24,308
676,1765,0,0.0,174,0,0.0,1591,0,0.0,45,0.0,0.9,67,7,60
5000,3671,1723,0.1414071832946991,402,166,0.14459047752299012,3269,1557,0.14106779547074513,46,0.8,0.1,7046,714,6332
5000,2700,1749,0.1354083201224828,252,162,0.1322550797503918,2448,1587,0.13573020099222366,47,0.8,0.3,7861,775,7086
5000,3208,1896,0.12013985390317257,309,195,0.13199740891555703,2899,1701,0.1187805221998128,48,0.8,0.5,7287,703,6584
5000,10346,24,0.05915121995301927,1084,4,0.0671903454193444,9262,20,0.057543394859754224,49,0.8,0.7,191,10,181
400,1234,0,0.0,126,0,0.0,1108,0,0.0,50,0.8,0.9,17,0,17
5000,1899,2924,0.09999999999999994,182,291,0.10000000000000003,1717,2633,0.10000000000000002,51,0.0,0.1,8688,894,7794
5000,965,640,0.3000000000000004,92,64,0.3000000000000001,873,576,0.3000000000000004,52,0.0,0.3,9672,956,8716
5000,4354,846,0.5,419,103,0.5,3935,743,0.5,53,0.0,0.5,6086,618,5468
2539,5292,0,0.0,496,0,0.0,4796,0,0.0,54,0.0,0.7,279,23,256
829,2092,0,0.0,209,0,0.0,1883,0,0.0,55,0.0,0.9,67,6,61
5000,4355,1607,0.16031781360175038,435,137,0.14618709965517596,3920,1470,0.1616347576906488,56,0.8,0.1,6181,584,5597
5000,2203,1778,0.13520768962372623,215,155,0.1594020484462732,1988,1623,0.13289707618103072,57,0.8,0.3,8188,754,7434
5000,2767,1764,0.14176541788781927,248,171,0.15066501401679336,2519,1593,0.1408100940095678,58,0.8,0.5,7687,775,6912
5000,3644,1803,0.16388603422457923,364,173,0.17121859126924785,3280,1630,0.16310779350756838,59,0.8,0.7,6826,674,6152
1277,2997,0,0.0,295,0,0.0,2702,0,0.0,60,0.8,0.9,81,5,76
5000,2050,2936,0.09999999999999991,214,304,0.10000000000000009,1836,2632,0.10000000000000003,61,0.0,0.1,8348,878,7470
5000,836,725,0.3000000000000003,93,77,0.30000000000000004,743,648,0.30000000000000027,62,0.0,0.3,9645,968,8677
5000,1846,360,0.5,187,38,0.5,1659,322,0.5,63,0.0,0.5,8659,873,7786
5000,6876,59,0.7000000000000003,735,3,0.6999999999999998,6141,56,0.7000000000000002,64,0.0,0.7,3685,377,3308
632,1678,0,0.0,160,0,0.0,1518,0,0.0,65,0.0,0.9,30,0,30
5000,2133,1791,0.10793706425140855,186,181,0.10575894194944421,1947,1610,0.10818193390150516,66,0.8,0.1,8367,822,7545
5000,2869,1816,0.13375489768611812,292,185,0.1390815162832513,2577,1631,0.13315071347982158,67,0.8,0.3,7720,801,6919
1758,3952,0,0.0,423,0,0.0,3529,0,0.0,68,0.8,0.5,36,1,35
5000,6524,1160,0.2241802224941847,638,107,0.2495430666874723,5886,1053,0.22160299141281545,69,0.8,0.7,3890,359,3531
5000,3933,1869,0.17752342512396338,358,198,0.20126231357461663,3575,1671,0.17471055862891285,70,0.8,0.9,6782,704,6078
5000,3173,3101,0.09999999999999994,327,291,0.10000000000000003,2846,2810,0.09999999999999992,71,0.0,0.1,7330,731,6599
5000,785,657,0.30000000000000043,74,66,0.29999999999999993,711,591,0.3000000000000004,72,0.0,0.3,9612,981,8631
5000,1423,369,0.5,117,35,0.5,1306,334,0.5,73,0.0,0.5,9128,910,8218
3819,7295,0,0.0,739,0,0.0,6556,0,0.0,74,0.0,0.7,814,79,735
1768,3911,0,0.0,418,0,0.0,3493,0,0.0,75,0.0,0.9,68,5,63
5000,3403,2080,0.1394991741534378,323,205,0.14090810922071895,3080,1875,0.13934513058608178,76,0.8,0.1,7079,709,6370
5000,2863,1677,0.12196550494004374,278,164,0.12260660511324926,2585,1513,0.12189601357956412,77,0.8,0.3,7589,751,6838
5000,3289,1599,0.16480900880445132,326,146,0.15859038893959054,2963,1453,0.16543386668488463,78,0.8,0.5,7061,725,6336
5000,7064,1021,0.1689906225929412,701,121,0.17011837405878796,6363,900,0.16883900267364405,79,0.8,0.7,3306,348,2958
5000,8750,491,0.21503657954672123,902,44,0.22679488538085552,7848,447,0.2138791624176342,80,0.8,0.9,1659,175,1484
5000,2942,3098,0.09999999999999995,289,308,0.10000000000000003,2653,2790,0.09999999999999996,81,0.0,0.1,7492,723,6769
5000,836,733,0.30000000000000043,83,62,0.3000000000000001,753,671,0.30000000000000043,82,0.0,0.3,9696,1006,8690
5000,2425,601,0.5,242,58,0.5,2183,543,0.5,83,0.0,0.5,8136,792,7344
3891,7678,0,0.0,736,0,0.0,6942,0,0.0,84,0.0,0.7,629,56,573
2521,5107,0,0.0,501,0,0.0,4606,0,0.0,85,0.0,0.9,464,48,416
5000,2480,1770,0.1217617629238362,259,170,0.1336642239896322,2221,1600,0.12049712643559538,86,0.8,0.1,7833,786,7047
5000,2405,1992,0.11368396970394931,245,198,0.1145327637135587,2160,1794,0.11359029009753756,87,0.8,0.3,7967,802,7165
5000,6558,1119,0.20530439342300666,654,128,0.20528344256303085,5904,991,0.20530709948766557,88,0.8,0.5,3732,375,3357
613,1655,0,0.0,171,0,0.0,1484,0,0.0,89,0.8,0.7,13,0,13
530,1484,0,0.0,146,0,0.0,1338,0,0.0,90,0.8,0.9,61,7,54
5000,1786,2921,0.09999999999999994,153,284,0.10000000000000007,1633,2637,0.10000000000000002,91,0.0,0.1,8634,836,7798
5000,1015,635,0.3000000000000003,85,61,0.30000000000000004,930,574,0.3000000000000003,92,0.0,0.3,9561,970,8591
5000,2397,603,0.5,228,61,0.5,2169,542,0.5,93,0.0,0.5,8119,782,7337
1109,2634,0,0.0,250,0,0.0,2384,0,0.0,94,0.0,0.7,127,11,116
695,1711,0,0.0,156,0,0.0,1555,0,0.0,95,0.0,0.9,51,4,47
5000,2914,1970,0.12487490127181737,302,190,0.13663090855686633,2612,1780,0.12362004656161554,96,0.8,0.1,7620,731,6889
5000,2216,1729,0.12576996876835472,228,143,0.14911591202145613,1988,1586,0.12366500667176367,97,0.8,0.3,8197,778,7419
5000,2705,1617,0.12866969187828278,257,142,0.13687161736188797,2448,1475,0.12788008278087806,98,0.8,0.5,7785,743,7042
5000,6625,1213,0.1887907496097818,647,127,0.19196821601992767,5978,1086,0.18841916744211282,99,0.8,0.7,3945,424,3521
525,1520,0,0.0,150,0,0.0,1370,0,0.0,100,0.8,0.9,38,5,33
5000,2350,3058,0.09999999999999991,250,324,0.10000000000000002,2100,2734,0.09999999999999995,101,0.0,0.1,8226,861,7365
5000,910,644,0.3000000000000002,95,69,0.3,815,575,0.3000000000000003,102,0.0,0.3,9593,954,8639
5000,1261,476,0.5,116,44,0.5,1145,432,0.5,103,0.0,0.5,9158,892,8266
1187,2702,0,0.0,283,0,0.0,2419,0,0.0,104,0.0,0.7,67,5,62
2662,4888,0,0.0,476,0,0.0,4412,0,0.0,105,0.0,0.9,967,89,878
5000,2673,1818,0.12157410365097321,268,183,0.13115152326043683,2405,1635,0.12050213558459291,106,0.8,0.1,8082,797,7285
5000,2414,1961,0.1257695967198956,255,211,0.13395000896476775,2159,1750,0.12478327272922816,107,0.8,0.3,8189,841,7348
5000,10067,31,0.1342461422759675,1004,5,0.13763175853761728,9063,26,0.1335950622256503,108,0.8,0.5,310,27,283
5000,9793,301,0.20501785446555787,962,32,0.25880713390433935,8831,269,0.19861912977395563,109,0.8,0.7,825,81,744
415,1336,0,0.0,146,0,0.0,1190,0,0.0,110,0.8,0.9,20,2,18
5000,2120,2944,0.0999999999999999,215,312,0.10000000000000006,1905,2632,0.10000000000000003,111,0.0,0.1,8245,858,7387
5000,993,1108,0.3000000000000002,115,98,0.3,878,1010,0.3000000000000003,112,0.0,0.3,9568,979,8589
5000,7298,417,0.5,740,31,0.5,6558,386,0.5,113,0.0,0.5,3145,285,2860
5000,8926,32,0.6999999999999997,903,6,0.7000000000000001,8023,26,0.6999999999999998,114,0.0,0.7,1371,155,1216
428,1281,0,0.0,139,0,0.0,1142,0,0.0,115,0.0,0.9,29,3,26
5000,3532,1916,0.124287275200448,357,184,0.10886598091191467,3175,1732,0.12592556512486497,116,0.8,0.1,7058,652,6406
5000,2657,1747,0.12370270596385698,283,184,0.1273964894719972,2374,1563,0.1232678651669934,117,0.8,0.3,7728,789,6939
5000,7257,1157,0.19851918049257167,757,126,0.20544315368595434,6500,1031,0.19767299172209038,118,0.8,0.5,3250,360,2890
5000,10278,3,0.02385306045818562,1052,0,0.0,9226,3,0.02385306045818562,119,0.8,0.7,138,19,119
411,1269,0,0.0,114,0,0.0,1155,0,0.0,120,0.8,0.9,27,1,26
5000,1627,2739,0.09999999999999995,152,264,0.10000000000000005,1475,2475,0.10000000000000007,121,0.0,0.1,8970,899,8071
5000,930,975,0.30000000000000054,78,88,0.30000000000000004,852,887,0.3000000000000003,122,0.0,0.3,9659,992,8667
5000,4551,646,0.5,447,55,0.5,4104,591,0.5,123,0.0,0.5,5795,560,5235
5000,9280,24,0.6999999999999998,920,1,0.7,8360,23,0.7,124,0.0,0.7,1206,130,1076
1141,2444,0,0.0,249,0,0.0,2195,0,0.0,125,0.0,0.9,281,29,252
5000,7289,1319,0.16098635300091851,710,128,0.18216749723392878,6579,1191,0.15870995798679147,126,0.8,0.1,3234,305,2929
5000,3699,2134,0.143666501534119,362,226,0.14052655080311036,3337,1908,0.1440384244194482,127,0.8,0.3,6866,706,6160
5000,7830,908,0.1949461491792064,699,82,0.18677065878120722,7131,826,0.19575775960612637,128,0.8,0.5,2832,270,2562
5000,4164,1698,0.1367955085906599,415,187,0.12765046717374773,3749,1511,0.13792729068527443,129,0.8,0.7,6142,622,5520
905,2208,0,0.0,218,0,0.0,1990,0,0.0,130,0.8,0.9,45,4,41
5000,2986,3082,0.09999999999999998,292,305,0.10000000000000009,2694,2777,0.09999999999999998,131,0.0,0.1,7414,729,6685
5000,912,621,0.3000000000000003,90,65,0.3000000000000001,822,556,0.30000000000000027,132,0.0,0.3,9630,964,8666
5000,1658,532,0.5,154,52,0.5,1504,480,0.5,133,0.0,0.5,8879,843,8036
1886,4127,0,0.0,393,0,0.0,3734,0,0.0,134,0.0,0.7,271,17,254
937,2328,0,0.0,221,0,0.0,2107,0,0.0,135,0.0,0.9,18,1,17
5000,2479,1889,0.11424114587135403,244,219,0.12089764989053545,2235,1670,0.11336822708081472,136,0.8,0.1,8082,852,7230
5000,2381,1741,0.144324459524249,222,164,0.1540400668825548,2159,1577,0.14331408564551584,137,0.8,0.3,8150,817,7333
5000,2661,1884,0.14696647397744125,242,159,0.14238581374117915,2419,1725,0.14738869135574012,138,0.8,0.5,7692,715,6977
5000,7865,771,0.17830670570202375,794,83,0.15171244344150392,7071,688,0.1815150251317085,139,0.8,0.7,2764,274,2490
5000,8654,560,0.25380571146382175,841,55,0.250799061260164,7813,505,0.25413316841669525,140,0.8,0.9,1775,187,1588
5000,1684,2809,0.09999999999999991,154,268,0.10000000000000007,1530,2541,0.10000000000000007,141,0.0,0.1,8960,917,8043
5000,885,912,0.30000000000000054,90,84,0.30000000000000004,795,828,0.30000000000000043,142,0.0,0.3,9472,972,8500
728,1990,0,0.0,199,0,0.0,1791,0,0.0,143,0.0,0.5,17,0,17
1047,2537,0,0.0,277,0,0.0,2260,0,0.0,144,0.0,0.7,61,5,56
2418,5155,0,0.0,538,0,0.0,4617,0,0.0,145,0.0,0.9,135,16,119
5000,2270,1872,0.11543499802731998,225,201,0.11897153818023744,2045,1671,0.1150095973266998,146,0.8,0.1,8098,841,7257
5000,2122,1672,0.12084206763565984,228,171,0.11313930114260325,1894,1501,0.12171959799562829,147,0.8,0.3,8296,820,7476
5000,5056,1555,0.14097159554420235,527,161,0.13400506039350873,4529,1394,0.1417761953715063,148,0.8,0.5,5539,534,5005
5000,8864,374,0.18739252328117892,939,44,0.1924547595487663,7925,330,0.1867175584455006,149,0.8,0.7,1393,129,1264
5000,8103,662,0.18507306864844153,802,63,0.16951125488440197,7301,599,0.18670978695751414,150,0.8,0.9,2307,218,2089
5000,1797,2711,0.1,172,283,0.10000000000000006,1625,2428,0.10000000000000009,151,0.0,0.1,8583,906,7677
5000,776,730,0.3000000000000004,71,70,0.3,705,660,0.30000000000000027,152,0.0,0.3,9708,1000,8708
5000,1352,389,0.5,138,38,0.5,1214,351,0.5,153,0.0,0.5,9180,885,8295
1794,3738,0,0.0,358,0,0.0,3380,0,0.0,154,0.0,0.7,275,25,250
1452,3149,0,0.0,319,0,0.0,2830,0,0.0,155,0.0,0.9,196,25,171
5000,4318,1912,0.14029871742808248,440,193,0.1282424441470055,3878,1719,0.1416523304258997,156,0.8,0.1,6268,638,5630
5000,2842,1794,0.15394548512164877,282,188,0.15176941772540434,2560,1606,0.1542002177931891,157,0.8,0.3,7698,805,6893
5000,4375,1674,0.16153680118424713,451,143,0.1410766834398943,3924,1531,0.16344783765547008,158,0.8,0.5,6018,581,5437
5000,7864,788,0.2021028613643315,752,79,0.21572897939060245,7112,709,0.2005845774093591,159,0.8,0.7,2644,252,2392
1039,2442,0,0.0,251,0,0.0,2191,0,0.0,160,0.8,0.9,96,10,86
5000,1964,2853,0.09999999999999995,200,286,0.10000000000000007,1764,2567,0.10000000000000006,161,0.0,0.1,8552,837,7715
5000,1034,641,0.30000000000000043,102,66,0.29999999999999993,932,575,0.3000000000000003,162,0.0,0.3,9465,922,8543
5000,5239,719,0.5,499,77,0.5,4740,642,0.5,163,0.0,0.5,5142,510,4632
1757,3885,0,0.0,390,0,0.0,3495,0,0.0,164,0.0,0.7,140,9,131
1283,2988,0,0.0,317,0,0.0,2671,0,0.0,165,0.0,0.9,89,5,84
5000,4914,1470,0.1599254504067276,497,140,0.16576151517900342,4417,1330,0.1593111277991196,166,0.8,0.1,5579,532,5047
5000,7678,820,0.20177001446302156,793,78,0.19179657447343243,6885,742,0.20281843537836922,167,0.8,0.3,2710,266,2444
5000,2553,1760,0.12168748083741435,257,172,0.1236106241699214,2296,1588,0.12147918067797403,168,0.8,0.5,7893,764,7129
5000,10124,15,0.08902223059399475,1027,2,0.03279561760333053,9097,13,0.09767247874640463,169,0.8,0.7,302,27,275
921,2285,0,0.0,224,0,0.0,2061,0,0.0,170,0.8,0.9,47,4,43
5000,6021,2363,0.10000000000000007,605,249,0.10000000000000005,5416,2114,0.10000000000000007,171,0.0,0.1,4642,472,4170
5000,917,671,0.30000000000000043,104,71,0.3,813,600,0.30000000000000027,172,0.0,0.3,9643,978,8665
3232,6714,0,0.0,636,0,0.0,6078,0,0.0,173,0.0,0.5,239,18,221
5000,7888,140,0.7000000000000002,801,9,0.7000000000000001,7087,131,0.7000000000000001,174,0.0,0.7,2537,264,2273
605,1616,0,0.0,172,0,0.0,1444,0,0.0,175,0.0,0.9,52,8,44
5000,3079,1927,0.1374573857028823,303,202,0.1309611505231665,2776,1725,0.13821810425726058,176,0.8,0.1,7357,732,6625
5000,2813,1733,0.12788632887169724,264,178,0.12240132775785335,2549,1555,0.12851419395096683,177,0.8,0.3,7729,775,6954
5000,7506,916,0.23265215826403748,750,97,0.2642229322377609,6756,819,0.22891300676776008,178,0.8,0.5,2948,313,2635
1443,3211,0,0.0,351,0,0.0,2860,0,0.0,179,0.8,0.7,138,14,124
2074,4382,0,0.0,417,0,0.0,3965,0,0.0,180,0.8,0.9,212,26,186
5000,1542,2575,0.10000000000000005,158,209,0.10000000000000009,1384,2366,0.10000000000000007,181,0.0,0.1,8941,803,8138
5000,852,639,0.3000000000000004,74,63,0.3000000000000001,778,576,0.3000000000000004,182,0.0,0.3,9443,933,8510
5000,2391,696,0.5,250,67,0.5,2141,629,0.5,183,0.0,0.5,8209,822,7387
2910,5699,0,0.0,586,0,0.0,5113,0,0.0,184,0.0,0.7,633,67,566
1140,2650,0,0.0,258,0,0.0,2392,0,0.0,185,0.0,0.9,163,18,145
5000,3015,1930,0.14880250055478209,288,184,0.16991194685809843,2727,1746,0.14657790827539474,186,0.8,0.1,7554,798,6756
5000,2697,1779,0.14874199645613964,250,173,0.15121561701918332,2447,1606,0.14847553546149045,187,0.8,0.3,7791,794,6997
5000,6180,1205,0.1831103716502182,656,123,0.19255875099069084,5524,1082,0.18203629525569126,188,0.8,0.5,4273,407,3866
5000,5774,1460,0.16023631746961478,584,137,0.1303556336166213,5190,1323,0.16333053794418778,189,0.8,0.7,4634,450,4184
5000,3302,1646,0.16426021775425043,332,170,0.1406411724421255,2970,1476,0.16698056850158183,190,0.8,0.9,7051,717,6334
5000,1476,2689,0.09999999999999991,135,245,0.10000000000000003,1341,2444,0.10000000000000005,191,0.0,0.1,8954,883,8071
5000,823,704,0.30000000000000043,77,59,0.30000000000000004,746,645,0.3000000000000002,192,0.0,0.3,9463,947,8516
5000,5512,769,0.5,518,83,0.5,4994,686,0.5,193,0.0,0.5,5003,492,4511
1203,2712,0,0.0,257,0,0.0,2455,0,0.0,194,0.0,0.7,113,9,104
1071,2534,0,0.0,253,0,0.0,2281,0,0.0,195,0.0,0.9,87,6,81
5000,2654,1802,0.1216696137677895,273,196,0.13609582059929806,2381,1606,0.11990900571114213,196,0.8,0.1,7952,774,7178
5000,3097,1989,0.1385036337648442,296,205,0.1443866394296176,2801,1784,0.1378276157372217,197,0.8,0.3,7270,770,6500
5000,10218,2,0.05142041873939376,1032,0,0.0,9186,2,0.05142041873939376,198,0.8,0.5,155,9,146
